sess,sid,actv_grp,total_ms_tp000_sqrt,mw_tp000_sqrt,mwc_tp000_sqrt,mcl_tp000_sqrt,mcr_tp000_sqrt,mm_tp000_sqrt,ks_tp000_sqrt,total_ms_tp010_sqrt,mw_tp010_sqrt,mwc_tp010_sqrt,mcl_tp010_sqrt,mcr_tp010_sqrt,mm_tp010_sqrt,ks_tp010_sqrt,total_ms_tp020_sqrt,mw_tp020_sqrt,mwc_tp020_sqrt,mcl_tp020_sqrt,mcr_tp020_sqrt,mm_tp020_sqrt,ks_tp020_sqrt,total_ms_tp030_sqrt,mw_tp030_sqrt,mwc_tp030_sqrt,mcl_tp030_sqrt,mcr_tp030_sqrt,mm_tp030_sqrt,ks_tp030_sqrt,total_ms_tp040_sqrt,mw_tp040_sqrt,mwc_tp040_sqrt,mcl_tp040_sqrt,mcr_tp040_sqrt,mm_tp040_sqrt,ks_tp040_sqrt,total_ms_tp050_sqrt,mw_tp050_sqrt,mwc_tp050_sqrt,mcl_tp050_sqrt,mcr_tp050_sqrt,mm_tp050_sqrt,ks_tp050_sqrt,total_ms_tp060_sqrt,mw_tp060_sqrt,mwc_tp060_sqrt,mcl_tp060_sqrt,mcr_tp060_sqrt,mm_tp060_sqrt,ks_tp060_sqrt,total_ms_tp070_sqrt,mw_tp070_sqrt,mwc_tp070_sqrt,mcl_tp070_sqrt,mcr_tp070_sqrt,mm_tp070_sqrt,ks_tp070_sqrt,total_ms_tp080_sqrt,mw_tp080_sqrt,mwc_tp080_sqrt,mcl_tp080_sqrt,mcr_tp080_sqrt,mm_tp080_sqrt,ks_tp080_sqrt,total_ms_tp090_sqrt,mw_tp090_sqrt,mwc_tp090_sqrt,mcl_tp090_sqrt,mcr_tp090_sqrt,mm_tp090_sqrt,ks_tp090_sqrt,total_ms_tp100_sqrt,mw_tp100_sqrt,mwc_tp100_sqrt,mcl_tp100_sqrt,mcr_tp100_sqrt,mm_tp100_sqrt,ks_tp100_sqrt,final_events,final_trials
1,2,Deeds,412.31056256176606,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,4.47213595499958,768.1145747868608,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,6.48074069840786,1159.7413504743201,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,12.24744871391589,1255.7866060760482,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,15.811388300841896,1646.5114636709943,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,20.54263858417414,1725.108692227826,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,24.839484696748443,1756.1321134812154,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,25.25866188063018,1810.9389829588406,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,25.475478405713993,1896.8394766031204,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,26.153393661244042,1946.7922333931785,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,29.79932885150268,2084.2264752180845,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,33.61547262794322,2.0,2.0
1,2,Diagram,936.4827814754524,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,7.615773105863909,995.5902771722914,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,7.615773105863909,1408.9712559168836,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,18.601075237738275,1776.6260157951083,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,25.337718918639855,1782.6945896591485,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,25.337718918639855,1798.6105748604948,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,25.337718918639855,1800.0555546982432,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,25.337718918639855,1938.6077478437974,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,29.79932885150268,1940.257714840995,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,29.79932885150268,2082.7865949251736,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,33.61547262794322,2084.2264752180845,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,33.61547262794322,2.0,2.0
1,2,Other,44.721359549995796,0.0,0.0,0.0,0.0,6.082762530298219,0.0,1073.685242517564,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,7.615773105863909,1334.541119636259,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,16.73320053068151,1643.715303816327,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,20.54263858417414,1792.9863356980723,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,25.337718918639855,1812.4568960391857,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,25.45584412271571,1885.2055590836771,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,26.076809620810597,1948.537913410976,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,29.79932885150268,2082.4504796032966,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,33.039370454050726,2110.213259365034,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,34.292856398964496,2112.3446688454987,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,34.292856398964496,2.0,2.0
1,2,Properties,469.041575982343,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,4.898979485566356,840.5950273467004,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,6.663332499583072,1086.4621484432857,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,10.119288512538818,1276.1661333854615,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,15.349267083479912,1526.3027222671133,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,20.610676844781203,1776.7948671695335,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,25.337718918639855,1833.7938815472146,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,25.78371579117331,1875.5265927200287,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,26.076809620810597,1889.5502110290693,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,26.076809620810597,1962.2436138257656,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,27.985710639538887,2060.0970850908943,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,30.62678566222711,2.0,2.0
1,2,Study,424.26406871192853,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,4.47213595499958,1036.677384724872,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,7.615773105863909,1341.7153200288055,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,16.73320053068151,1647.331174961489,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,20.54263858417414,1799.5555006723189,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,25.392912396966203,1820.5768316662716,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,25.612496949731394,1884.4097219023256,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,26.076809620810597,1902.761151589973,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,26.43482551483932,1957.396229688818,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,29.79932885150268,2062.765134473627,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,30.62678566222711,2088.7795479657493,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,33.61547262794322,2.0,2.0
1,2,TextEditor,1065.3637876331259,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,7.615773105863909,1163.2712495372693,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,12.24744871391589,1247.6377679438851,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,15.466091943344964,1278.632081562167,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,16.407315441594946,1702.703732303421,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,24.576411454889016,1730.0289014926889,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,24.919871588754223,1762.3847480048164,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,25.211108662651075,1810.9665927343883,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,25.37715508089904,1929.2485583770692,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,29.560108254199612,1948.2043014016779,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,29.79932885150268,2087.582333705667,0.0,0.0,1.4142135623730951,0.0,9.055385138137417,33.61547262794322,2.0,2.0
1,4,Aulaweb,991.9677414109796,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,9.486832980505138,1388.0201727640704,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,22.46775467197379,1431.5725619052637,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,22.715633383201094,1444.6452851824909,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,22.715633383201094,1486.1359291801002,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,23.647410006171924,1554.6703830716015,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,24.372115213907882,1563.7135287513504,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,24.372115213907882,1574.7380734585672,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,24.372115213907882,1780.8424972467394,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,27.44084546802451,2106.2288574606514,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,36.87546609874918,2181.742422927143,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,38.57460304397182,2.0,2.0
1,4,Blank,396.23225512317896,0.0,0.0,8.94427190999916,2.0,58.92367945062494,2.449489742783178,987.4715185766119,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,9.486832980505138,1279.4530081249566,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,21.29319140006965,1426.499211356249,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,22.64950330581225,1472.412985544477,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,23.366642891095847,1601.0933764150047,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,24.454038521274967,1769.5762204550558,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,30.56468550468007,1996.4969321288725,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,34.42382895611701,2038.7250918159614,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,36.49931506206658,2156.571352865469,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,37.91569595827037,2206.1278294786093,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,39.87480407475377,2.0,2.0
1,4,Deeds,70.71067811865476,0.0,0.0,1.4142135623730951,0.0,8.660254037844387,0.0,1000.8995953640905,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,10.954451150103322,1220.9832103677757,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,17.52141546793523,1358.2341477079715,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,22.44994432064365,1712.4251808473268,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,25.628109567426154,1778.060741369653,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,30.805843601498726,1883.029474012555,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,31.276189026158544,1976.410888454119,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,33.06055050963308,2015.2915421844057,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,35.71834262672332,2096.854787532985,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,36.72873534441391,2167.256330017287,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,38.03945320322047,2.0,2.0
1,4,Diagram,1057.8279633286313,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,17.175564037317667,1173.7972567696688,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,17.349351572897472,1314.3819840518204,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,21.863211109075447,1807.7610461562667,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,31.160872901765767,1817.690842800282,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,31.160872901765767,1863.3303518163386,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,31.160872901765767,1883.082579177026,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,31.28897569432403,1896.048522585854,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,31.352830813181765,2027.1161782196896,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,36.40054944640259,2043.036955123426,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,36.565010597564445,2167.025611293046,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,38.03945320322047,2.0,2.0
1,4,Other,44.721359549995796,0.0,0.0,0.0,0.0,6.708203932499369,0.0,1367.4794331177343,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,22.44994432064365,1438.054240979804,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,22.715633383201094,1456.7086187704115,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,23.313086453749534,1477.1594362153328,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,23.40939982143925,1536.2291495737215,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,24.372115213907882,1566.2056059151366,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,24.372115213907882,1618.177987738061,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,24.464259645450134,1992.736811523288,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,34.42382895611701,2159.861106645518,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,37.960505792204614,2206.1278294786093,0.0,0.0,17.549928774784245,2.8284271247461903,102.25947388873072,39.87480407475377,2.0,2.0
