,student_id,interim_session,interim_score,session,ttime_avg,atime_avg,itime_avg,mw_avg,mwc_avg,mcl_avg,mcr_avg,mm_avg,ks_avg,ttime_var,atime_var,itime_var,mw_var,mwc_var,mcl_var,mcr_var,mm_var,ks_var,ttime_q1,atime_q1,itime_q1,mw_q1,mwc_q1,mcl_q1,mcr_q1,mm_q1,ks_q1,ttime_med,atime_med,itime_med,mw_med,mwc_med,mcl_med,mcr_med,mm_med,ks_med,ttime_q3,atime_q3,itime_q3,mw_q3,mwc_q3,mcl_q3,mcr_q3,mm_q3,ks_q3,ttime_max,atime_max,itime_max,mw_max,mwc_max,mcl_max,mcr_max,mm_max,ks_max,ttime_ln_avg,itime_ln_avg,mw_ln_avg,mwc_ln_avg,mcl_ln_avg,mcr_ln_avg,mm_ln_avg,ks_ln_avg,ttime_ln_var,itime_ln_var,mw_ln_var,mwc_ln_var,mcl_ln_var,mcr_ln_var,mm_ln_var,ks_ln_var,ttime_ln_q1,itime_ln_q1,mw_ln_q1,mwc_ln_q1,mcl_ln_q1,mcr_ln_q1,mm_ln_q1,ks_ln_q1,ttime_ln_med,itime_ln_med,mw_ln_med,mwc_ln_med,mcl_ln_med,mcr_ln_med,mm_ln_med,ks_ln_med,ttime_ln_q3,itime_ln_q3,mw_ln_q3,mwc_ln_q3,mcl_ln_q3,mcr_ln_q3,mm_ln_q3,ks_ln_q3,ttime_ln_max,itime_ln_max,mw_ln_max,mwc_ln_max,mcl_ln_max,mcr_ln_max,mm_ln_max,ks_ln_max,mw_wdz_avg,mwc_wdz_avg,mcl_wdz_avg,mcr_wdz_avg,mm_wdz_avg,ks_wdz_avg,mw_wdz_var,mwc_wdz_var,mcl_wdz_var,mcr_wdz_var,mm_wdz_var,ks_wdz_var,mw_wdz_q1,mwc_wdz_q1,mcl_wdz_q1,mcr_wdz_q1,mm_wdz_q1,ks_wdz_q1,mw_wdz_med,mwc_wdz_med,mcl_wdz_med,mcr_wdz_med,mm_wdz_med,ks_wdz_med,mw_wdz_q3,mwc_wdz_q3,mcl_wdz_q3,mcr_wdz_q3,mm_wdz_q3,ks_wdz_q3,mw_wdz_max,mwc_wdz_max,mcl_wdz_max,mcr_wdz_max,mm_wdz_max,ks_wdz_max,ttime_sqrt_avg,itime_sqrt_avg,mw_sqrt_avg,mwc_sqrt_avg,mcl_sqrt_avg,mcr_sqrt_avg,mm_sqrt_avg,ks_sqrt_avg,ttime_sqrt_var,itime_sqrt_var,mw_sqrt_var,mwc_sqrt_var,mcl_sqrt_var,mcr_sqrt_var,mm_sqrt_var,ks_sqrt_var,ttime_sqrt_q1,itime_sqrt_q1,mw_sqrt_q1,mwc_sqrt_q1,mcl_sqrt_q1,mcr_sqrt_q1,mm_sqrt_q1,ks_sqrt_q1,ttime_sqrt_med,itime_sqrt_med,mw_sqrt_med,mwc_sqrt_med,mcl_sqrt_med,mcr_sqrt_med,mm_sqrt_med,ks_sqrt_med,ttime_sqrt_q3,itime_sqrt_q3,mw_sqrt_q3,mwc_sqrt_q3,mcl_sqrt_q3,mcr_sqrt_q3,mm_sqrt_q3,ks_sqrt_q3,ttime_sqrt_max,itime_sqrt_max,mw_sqrt_max,mwc_sqrt_max,mcl_sqrt_max,mcr_sqrt_max,mm_sqrt_max,ks_sqrt_max,exercise_count,activity_count,act_grp_count
169,55,interim_s3_score,3.5,3,35475.862068965514,3649.3719806763283,1345128.4467532467,1.2727272727272727,0.0,12.911688311688312,0.44675324675324674,567.0545454545454,8.771428571428572,11557585920.53453,21968921.292997513,77102964812978.52,63.782196969696905,0.0,2807.9036390692672,13.92489177489177,3785952.4579545422,2486.3538690476207,1000.0,1000.0,0.0,0.0,0.0,2.0,0.0,55.0,0.0,4000.0,1985.0,16.0,0.0,0.0,2.0,0.0,105.0,0.0,13000.0,3960.0,2656.0,0.0,0.0,6.0,0.0,255.0,0.0,1086000.0,35962.0,112017907.0,96.0,0.0,780.0,52.0,21515.0,744.0,8.630784651884209,7.656047467421753,2.1556391461166897,,1.3905063106809037,0.8817481759055956,4.943574212613088,2.846042087881005,2.8644038102649723,20.618159098830994,1.8528428076406416,,1.2772613420883119,0.7261519579234526,1.8546598324993362,2.8335442133870514,6.907755278982137,3.4657359027997265,1.0986122886681098,,0.6931471805599453,0.6931471805599453,4.060443010546419,1.2130075659799042,8.294049640102028,6.981934677156389,2.19722457733622,,0.6931471805599453,0.6931471805599453,4.68213122712422,3.1780538303479458,9.472704636443671,11.079982810885763,3.4339872044851463,,1.791759469228055,0.6931471805599453,5.575949103146316,3.987018929491596,13.898011779476018,18.534169300407868,4.564348191467836,,6.659293919683638,3.951243718581428,9.9765056452727,6.612041034833092,1.2727272727272727,0.0,12.911688311688312,0.44675324675324674,567.0545454545454,8.771428571428572,63.782196969696905,0.0,2807.9036390692672,13.92489177489177,3785952.4579545422,2486.3538690476207,0.0,0.0,2.0,0.0,55.0,0.0,0.0,0.0,2.0,0.0,105.0,0.0,0.0,0.0,6.0,0.0,255.0,0.0,96.0,0.0,780.0,52.0,21515.0,744.0,116.63446143655064,299.280917988443,0.23808810488779897,0.0,2.252610412635165,0.1567799091288423,15.578574763201651,0.8489981688110058,21947.947050407198,1258829.0647637437,1.219208101327372,0.0,7.8578446266191095,0.42327271650004544,325.2072479524077,8.071595864848675,31.622776601683796,0.0,0.0,0.0,1.4142135623730951,0.0,7.416198487095663,0.0,63.24555320336759,4.0,0.0,0.0,1.4142135623730951,0.0,10.246950765959598,0.0,114.0175425099138,51.536394906900505,0.0,0.0,2.449489742783178,0.0,15.968719422671311,0.0,1042.1132376090422,10583.85123667184,9.797958971132712,0.0,27.92848008753788,7.211102550927978,146.6799236432853,27.27636339397171,5.0,18.0,8.0
170,56,interim_s3_score,3.0,3,43150.60240963855,3215.809090909091,4112043.909090909,0.0,0.0,10.277056277056277,1.2987012987012987,395.7142857142857,13.337662337662337,15415401423.877325,17960861.47698082,898777292956038.2,0.0,0.0,944.1576886881231,84.90604178430269,1192905.9875776402,4799.285488424616,1000.0,1000.0,0.0,0.0,0.0,2.0,0.0,48.0,0.0,4000.0,1968.0,16.0,0.0,0.0,2.0,0.0,97.0,0.0,19750.0,3783.5,6349.0,0.0,0.0,6.0,0.0,263.0,0.0,1052000.0,30365.0,413228157.0,0.0,0.0,243.0,96.0,7646.0,684.0,8.732375500384505,8.293638987200037,,,1.4042267988335775,1.4678182380474996,4.844809564160044,3.087132658296688,3.2512048972066525,22.507792486034113,,,1.1334227219786466,2.1641232614062016,1.805973440133482,2.7712622946514163,6.907755278982137,4.356708826689592,,,0.6931471805599453,0.6931471805599453,3.9560057673241014,1.3862943611198906,8.294049640102028,7.233389467889408,,,1.0986122886681098,0.6931471805599453,4.61512051684126,3.258096538021482,9.89066422893924,11.3957480955983,,,1.791759469228055,1.5890269151739727,5.63656894745565,4.02535169073515,13.866203672279791,19.83951043664413,,,5.493061443340548,4.564348191467836,8.941937914256359,6.52795791762255,0.0,0.0,10.277056277056277,1.2987012987012987,395.7142857142857,13.337662337662337,0.0,0.0,944.1576886881231,84.90604178430269,1192905.9875776402,4799.285488424616,0.0,0.0,2.0,0.0,48.0,0.0,0.0,0.0,2.0,0.0,97.0,0.0,0.0,0.0,6.0,0.0,263.0,0.0,0.0,0.0,243.0,96.0,7646.0,684.0,128.2291287419983,502.38270380946926,0.0,0.0,2.252035582954441,0.23555229257683946,14.082602617171302,1.0702600680987173,26869.758969595707,3876436.6389953187,0.0,0.0,5.228024149337951,1.2486217049290202,198.25282658565234,12.245215314401289,31.622776601683796,0.0,0.0,0.0,1.4142135623730951,0.0,6.928203230275509,0.0,63.24555320336759,4.0,0.0,0.0,1.4142135623730951,0.0,9.848857801796104,0.0,140.5261390582077,79.67242579495544,0.0,0.0,2.449489742783178,0.0,16.211525407576367,0.0,1025.6705123966467,20328.0140938558,0.0,0.0,15.588457268119896,9.797958971132712,87.4414089547967,26.15339366124404,6.0,19.0,8.0
171,57,interim_s3_score,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,58,interim_s3_score,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,59,interim_s3_score,2.0,3,33955.882352941175,2337.673333333333,3510244.43454039,6.520891364902507,0.005571030640668524,8.487465181058496,0.6685236768802229,444.7799442896936,9.423398328690809,13833215758.628178,2614451.402639822,992815621927344.8,1007.8033332814615,0.011142061281337056,500.40696534445453,19.881436641197606,1743004.1888703867,3998.59676942469,2000.0,984.0,0.0,0.0,0.0,2.0,0.0,45.0,0.0,5000.0,1944.5,543.0,0.0,0.0,2.0,0.0,118.0,0.0,15000.0,3497.25,11310.0,0.0,0.0,6.0,0.0,278.5,0.0,1158000.0,9147.0,421752835.0,396.0,2.0,192.0,70.0,14084.0,791.0,8.783050175891617,8.581294850180624,3.155844580451743,0.6931471805599453,1.2988762998306695,1.3714552223823644,5.001880891940964,2.6322056890774617,2.4896728876325582,13.645885740820345,1.766648304622387,,1.1065179031852026,1.1539122057748783,2.1988523871479924,2.7395231062049916,7.600902459542082,5.877735781779639,2.2762449640795896,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.127134385045092,2.079441541679836,8.517193191416238,8.323365694436081,2.9944807084449314,0.6931471805599453,0.6931471805599453,0.6931471805599453,5.000443229261631,2.079441541679836,9.615805480084347,10.88844576963153,4.216741807885149,0.6931471805599453,1.791759469228055,2.2467992051654937,5.754154906667248,3.697914215767905,13.962204937115075,19.859930001359466,5.981414211254481,0.6931471805599453,5.2574953720277815,4.248495242049359,9.552794680274944,6.673297967767654,6.520891364902507,0.005571030640668524,8.487465181058496,0.6685236768802229,444.7799442896936,9.423398328690809,1007.8033332814615,0.011142061281337056,500.40696534445453,19.881436641197606,1743004.1888703867,3998.59676942469,0.0,0.0,2.0,0.0,45.0,0.0,0.0,0.0,2.0,0.0,118.0,0.0,0.0,0.0,6.0,0.0,278.5,0.0,396.0,2.0,192.0,70.0,14084.0,791.0,117.99701632614185,399.38725240918023,0.7363153625936518,0.0039393135442147495,2.1976234790226252,0.1951612273119434,14.384915185395828,0.7715402199345645,20106.507474431266,3360093.850050514,5.995431417777321,0.005571030640668528,3.668133868595001,0.63219676601151,238.51855649195468,8.852783582009424,44.7213595499958,0.0,0.0,0.0,1.4142135623730951,0.0,6.708203932499369,0.0,70.71067811865476,23.302360395462088,0.0,0.0,1.4142135623730951,0.0,10.862780491200215,0.0,122.47448713915892,106.34846620598994,0.0,0.0,2.449489742783178,0.0,16.688312544511568,0.0,1076.1040841851684,20536.62180106553,19.8997487421324,1.4142135623730951,13.856406460551018,8.366600265340756,118.67602959317438,28.124722220850465,4.0,15.0,8.0
174,60,interim_s3_score,0.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,61,interim_s3_score,1.0,3,36587.83783783784,2661.4869109947645,2861702.8839285714,0.0,0.0,6.638392857142857,0.4642857142857143,160.765625,15.683035714285714,10447815987.173605,5070376.35640672,610885931869617.0,0.0,0.0,453.7212967401726,14.656439757110908,193752.18431907136,4886.328839085974,2000.0,985.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,4000.0,1970.0,32.0,0.0,0.0,2.0,0.0,47.0,0.0,19250.0,3484.0,3212.25,0.0,0.0,4.0,0.0,121.5,0.0,944000.0,13272.0,374140571.0,0.0,0.0,250.0,52.0,4814.0,667.0,8.748224326398477,8.155708234563043,,,1.142565618439964,1.8404532790647017,4.1014393575189505,3.341436515102444,2.96903271239991,19.075243657630715,,,0.8693417059064235,1.795557918828617,1.6370601438939136,3.1823098279794793,7.600902459542082,4.3694478524670215,,,0.6931471805599453,0.6931471805599453,3.228681003156521,1.3862943611198906,8.294049640102028,7.027314514039777,,,0.6931471805599453,0.6931471805599453,3.912023005428146,3.4011973816621555,9.865017581745462,11.235061701455786,,,1.3862943611198906,3.218075184184714,4.86365840382159,4.875197323201151,13.757881445127635,19.740142143050544,,,5.521460917862246,3.951243718581428,8.479283618343016,6.502790045915623,0.0,0.0,6.638392857142857,0.4642857142857143,160.765625,15.683035714285714,0.0,0.0,453.7212967401726,14.656439757110908,193752.18431907136,4886.328839085974,0.0,0.0,2.0,0.0,23.0,0.0,0.0,0.0,2.0,0.0,47.0,0.0,0.0,0.0,4.0,0.0,121.5,0.0,0.0,0.0,250.0,52.0,4814.0,667.0,123.15773174344845,392.5523862792901,0.0,0.0,1.9168228153233131,0.10412118456205609,9.316481525301318,1.1892728154591796,21492.621156255598,2713662.790970566,0.0,0.0,2.9708144340176577,0.45445891042187136,74.13427528175887,14.300586837457688,44.7213595499958,0.0,0.0,0.0,1.4142135623730951,0.0,4.795831523312719,0.0,63.24555320336759,5.656854249492381,0.0,0.0,1.4142135623730951,0.0,6.855654600401044,0.0,138.73570470000405,56.676173610576946,0.0,0.0,2.0,0.0,11.022634126602355,0.0,971.5966241192896,19342.713641058745,0.0,0.0,15.811388300841896,7.211102550927978,69.38299503480663,25.826343140289914,5.0,17.0,8.0
176,62,interim_s3_score,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,63,interim_s3_score,1.5,3,41871.90082644628,2999.953488372093,4631907.070512821,0.0,0.0,12.237179487179487,0.717948717948718,473.35897435897436,14.35897435897436,27608037464.42166,9619982.263444768,1738826013264276.2,0.0,0.0,2699.28118558826,19.59864786874433,3870681.266221451,7623.066864539535,2250.0,1000.0,0.0,0.0,0.0,2.0,0.0,40.0,0.0,7000.0,2000.0,1063.0,0.0,0.0,2.0,0.0,114.0,0.0,22000.0,4081.0,35415.75,0.0,0.0,6.0,0.0,248.75,0.0,1662000.0,25481.0,559033403.0,0.0,0.0,510.0,54.0,24270.0,980.0,9.015415024939244,9.266122845682162,,,1.4236211432763544,1.5323436644732933,4.861633992649832,2.9216933585555624,2.4086456045476843,13.411401990325302,,,1.100486424326884,1.2260363041818276,1.9108259315631229,2.7778264714208345,7.702268736569123,6.774223886357614,,,0.6931471805599453,0.6931471805599453,3.8501476017100575,1.3862943611198906,8.85366542803745,8.942460926820582,,,1.0986122886681098,0.6931471805599453,4.820281565605037,2.8903717578961645,9.998797732340453,11.60842653564464,,,2.079441541679836,2.219345488663692,5.627621113690637,3.688879454113936,14.32353225439753,20.141719784253617,,,6.234410725718371,3.9889840465642745,10.096996298720647,6.887552571664617,0.0,0.0,12.237179487179487,0.717948717948718,473.35897435897436,14.35897435897436,0.0,0.0,2699.28118558826,19.59864786874433,3870681.266221451,7623.066864539535,0.0,0.0,2.0,0.0,40.0,0.0,0.0,0.0,2.0,0.0,114.0,0.0,0.0,0.0,6.0,0.0,248.75,0.0,0.0,0.0,510.0,54.0,24270.0,980.0,129.96678077630088,469.14644698424945,0.0,0.0,2.344134965993281,0.19579035192764802,14.340088380257093,1.0710280548168392,25084.190400431853,4425994.561800649,0.0,0.0,6.763889882626347,0.6818001128126004,268.58167831794736,13.254355172373382,47.234083600126006,0.0,0.0,0.0,1.4142135623730951,0.0,6.324555320336759,0.0,83.66600265340756,32.59570869946691,0.0,0.0,1.4142135623730951,0.0,10.677078252031311,0.0,148.32396974191326,188.18889879653784,0.0,0.0,2.449489742783178,0.0,15.771756690456431,0.0,1289.1857895586656,23643.887222705154,0.0,0.0,22.58317958127243,7.3484692283495345,155.78831791889917,31.304951684997057,6.0,17.0,8.0
178,64,interim_s3_score,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,65,interim_s3_score,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,66,interim_s3_score,2.0,3,41888.26815642458,3116.4122807017543,4080088.8549019606,12.027450980392157,0.0,8.411764705882353,0.6431372549019608,507.5254901960784,11.607843137254902,14505807670.579365,8361065.1648036,1173918678011838.2,2396.349637177706,0.0,722.0699397869381,36.797344449590845,2542314.384190211,3749.814111471358,2000.0,1000.0,0.0,0.0,0.0,2.0,0.0,72.0,0.0,5000.0,2000.0,30.0,0.0,0.0,2.0,0.0,147.0,0.0,20500.0,4000.0,5879.5,0.0,0.0,4.5,0.0,360.0,1.0,1059000.0,16640.0,493208940.0,459.0,0.0,248.0,88.0,16584.0,720.0,8.872007521840006,8.782277357956183,3.889145359814965,,1.3015723457716017,1.132739479855957,5.1320192387760235,2.0006687414093824,3.0149203098833763,21.03468718670762,1.441489681221032,,1.1021822817393254,1.5208422838953237,1.7970460758107762,3.0248049887056156,7.600902459542082,4.745952587796896,3.151332967562538,,0.6931471805599453,0.6931471805599453,4.343805421853684,0.6931471805599453,8.517193191416238,8.072606319723128,4.06811277745423,,0.6931471805599453,0.6931471805599453,5.010635294096256,1.3862943611198906,9.927882634620843,12.748306050916234,4.653075150973525,,1.791759469228055,1.3862943611198906,5.916202062607435,2.770631772579213,13.872835624583544,20.01644345561086,6.129050210060545,,5.513428746164983,4.477336814478207,9.716193654115616,6.579251212010101,12.027450980392157,0.0,8.411764705882353,0.6431372549019608,507.5254901960784,11.607843137254902,2396.349637177706,0.0,722.0699397869381,36.797344449590845,2542314.384190211,3749.814111471358,0.0,0.0,2.0,0.0,72.0,0.0,0.0,0.0,2.0,0.0,147.0,0.0,0.0,0.0,4.5,0.0,360.0,1.0,459.0,0.0,248.0,88.0,16584.0,720.0,131.38134877294405,488.8136423895556,1.0994163574955689,0.0,2.0109969304698865,0.14976732633028308,16.26427844889435,1.1199616953399891,24765.564459740242,3856272.7160178483,10.86132809678011,0.0,4.3848515477888865,0.6231507312235789,243.9554246728025,10.394290863179728,44.7213595499958,0.0,0.0,0.0,1.4142135623730951,0.0,8.48528137423857,0.0,70.71067811865476,5.477225575051661,0.0,0.0,1.4142135623730951,0.0,12.12435565298214,0.0,143.16756184960195,76.67110531192442,0.0,0.0,2.118033988749895,0.0,18.973647660748206,1.0,1029.0772565750349,22208.30790492603,21.42428528562855,0.0,15.748015748023622,9.38083151964686,128.778880256042,26.83281572999748,5.0,18.0,8.0
181,67,interim_s3_score,4.0,3,28061.855670103094,2843.1475409836066,1507290.759894459,10.659630606860159,0.0633245382585752,12.894459102902374,0.9182058047493403,964.8575197889182,10.757255936675461,5070872022.751512,3979171.774815348,355645978406048.2,1428.4473342547217,0.31343971185659825,940.0681967304646,41.39805391520431,3665614.1172118206,1264.8933003867046,2000.0,1032.0,0.0,0.0,0.0,2.0,0.0,189.0,0.0,5000.0,2000.0,252.0,0.0,0.0,4.0,0.0,392.0,0.0,20500.0,3883.0,16256.5,3.5,0.0,6.5,0.0,805.5,2.0,878000.0,13393.0,362145128.0,381.0,8.0,214.0,74.0,16309.0,282.0,8.916963199411214,8.88797898816191,2.669350915388774,1.2707698310265665,1.5723666489761967,1.7563765269662055,6.06217213503615,2.6396084998129807,2.3672311795604943,14.072542291581966,1.9002273141689257,0.27225670788698086,1.3423808759046356,1.9255011197741774,1.4096890945745928,2.283806492595587,7.600902459542082,6.077642243349034,1.6094379124341005,0.8664339756999316,0.6931471805599453,0.6931471805599453,5.262690188904886,1.3862943611198906,8.517193191416238,8.301025253838453,2.5649493574615367,1.3862943611198906,1.3862943611198906,1.3862943611198906,5.973809611869261,2.0126758453675744,9.927882634620843,11.834189788126562,3.4811217321331034,1.3862943611198906,2.079441541679836,2.967447097809794,6.692083742506628,4.16657599802636,13.685401872617254,19.707555595526024,5.942799375126701,2.079441541679836,5.365976015021851,4.30406509320417,9.699472381656918,5.641907070938114,10.659630606860159,0.0633245382585752,12.894459102902374,0.9182058047493403,964.8575197889182,10.757255936675461,1428.4473342547217,0.31343971185659825,940.0681967304646,41.39805391520431,3665614.1172118206,1264.8933003867046,0.0,0.0,2.0,0.0,189.0,0.0,0.0,0.0,4.0,0.0,392.0,0.0,3.5,0.0,6.5,0.0,805.5,2.0,381.0,8.0,214.0,74.0,16309.0,282.0,119.95059184094282,300.43053924247977,1.4115990290345986,0.030756871370692294,2.616992985462605,0.18749192351305383,24.909905776641306,1.3205135316891778,13720.861915342057,1420781.0135536748,8.689947409221253,0.06254357574936895,6.061801014870317,0.8853887013121292,345.2651037073147,9.037345187262353,44.7213595499958,0.0,0.0,0.0,1.4142135623730951,0.0,13.746957249092624,0.0,70.71067811865476,15.874507866387544,0.0,0.0,2.0,0.0,19.79898987322333,0.0,143.16756184960195,127.50094708369355,1.8660254037844386,0.0,2.5476205269238843,0.0,28.381330525689496,1.4142135623730951,937.0165420097984,19030.11108743194,19.519221295943137,2.8284271247461903,14.628738838327791,8.602325267042627,127.70669520428442,16.792855623746664,5.0,18.0,8.0
182,68,interim_s3_score,3.5,3,23965.014577259477,3383.048780487805,509021.04637096776,3.495967741935484,0.0,6.266129032258065,0.7983870967741935,638.3850806451613,6.55241935483871,3082630351.388678,10292985.058835238,13796559427107.969,214.36766047572507,0.0,229.23812316715552,13.559270120560436,2053220.4877769619,2067.556842619745,2000.0,985.0,0.0,0.0,0.0,2.0,0.0,87.75,0.0,5000.0,2000.0,45.0,0.0,0.0,2.0,0.0,193.0,0.0,19000.0,4693.0,3921.25,0.0,0.0,4.0,0.0,562.75,0.0,591000.0,18384.0,46507736.0,141.0,0.0,196.0,54.0,19586.0,870.0,8.767403397479473,7.895174053322514,2.323546727457724,,1.1967942423795823,1.178624309160752,5.4837016102005,2.9404904756720587,2.43176696885941,14.650202579794325,1.4780197456869717,,0.9146449690885785,0.786583710854648,1.7507273307654234,2.6499834827234845,7.600902459542082,4.543294782270004,1.3862943611198906,,0.6931471805599453,0.6931471805599453,4.477336814478207,1.6903931922010138,8.517193191416238,7.5126175446745105,2.138333059508028,,0.6931471805599453,0.6931471805599453,5.267858159063328,2.772588722239781,9.852194258148575,10.600430907490749,3.007929814596349,,1.3862943611198906,1.791759469228055,6.339021290421538,4.471207616452391,13.289571296388235,17.65512922231176,4.948759890378168,,5.278114659230517,3.9889840465642745,9.88257030428074,6.76849321164863,3.495967741935484,0.0,6.266129032258065,0.7983870967741935,638.3850806451613,6.55241935483871,214.36766047572507,0.0,229.23812316715552,13.559270120560436,2053220.4877769619,2067.556842619745,0.0,0.0,2.0,0.0,87.75,0.0,0.0,0.0,2.0,0.0,193.0,0.0,0.0,0.0,4.0,0.0,562.75,0.0,141.0,0.0,196.0,54.0,19586.0,870.0,111.72963132310653,194.65103682642064,0.6235748887811564,0.0,1.9215545114898231,0.29378211940650395,19.555169239379378,0.6291395083354097,11515.075710965275,472083.8020924248,3.1133991143605226,0.0,2.578956801311234,0.7135177068550365,256.49756885967355,6.1690404153727965,44.7213595499958,0.0,0.0,0.0,1.4142135623730951,0.0,9.367468403007349,0.0,70.71067811865476,6.708203932499369,0.0,0.0,1.4142135623730951,0.0,13.892397368867568,0.0,137.84048752090223,62.61953122199897,0.0,0.0,2.0,0.0,23.722266567397007,0.0,768.7652437513028,6819.658055943861,11.874342087037917,0.0,14.0,7.3484692283495345,139.94999106823838,29.49576240750525,8.0,28.0,8.0
183,69,interim_s3_score,0.5,3,43666.666666666664,2107.5466666666666,4619662.565022421,0.0,0.0,10.443946188340806,0.08968609865470852,369.2511210762332,9.38116591928251,16775102564.102566,2081924.4133333333,1050897872601378.0,0.0,0.0,1499.6173393124077,0.3883165676887648,1303805.8105280169,931.3270310669413,3000.0,984.0,16.0,0.0,0.0,2.0,0.0,43.0,0.0,8000.0,1812.0,4187.0,0.0,0.0,2.0,0.0,102.0,0.0,28500.0,2915.0,54424.5,0.0,0.0,6.0,0.0,287.0,0.0,1188000.0,6204.0,399336455.0,0.0,0.0,416.0,8.0,12980.0,256.0,9.172720097960868,9.620604948657752,,,1.409049955853201,0.8911892321485011,4.852780285409968,3.127664323902987,2.628080435260702,14.733229381289238,,,1.1243036988397015,0.2745445793818294,2.01325298822373,1.4538087040300134,8.006367567650246,7.042062822188205,,,0.6931471805599453,0.6931471805599453,3.9843110133112365,2.6390573296152584,8.987196820661973,9.62720780641098,,,1.0986122886681098,0.6931471805599453,4.762173934797756,2.8903717578961645,10.257505449062975,12.237536594975591,,,1.791759469228055,0.6931471805599453,5.6987657335431035,4.219507705176107,13.987781778904727,19.80531486513633,,,6.030685260261263,2.079441541679836,9.471164990258082,5.545177444479562,0.0,0.0,10.443946188340806,0.08968609865470852,369.2511210762332,9.38116591928251,0.0,0.0,1499.6173393124077,0.3883165676887648,1303805.8105280169,931.3270310669413,0.0,0.0,2.0,0.0,43.0,0.0,0.0,0.0,2.0,0.0,102.0,0.0,0.0,0.0,6.0,0.0,287.0,0.0,0.0,0.0,416.0,8.0,12980.0,256.0,141.44817778412667,601.0892366331257,0.0,0.0,2.2504386612679266,0.05073411882952808,13.741636829523006,1.2209183936700274,23789.07461144873,4277536.0707281465,0.0,0.0,5.403703876158329,0.08750454490364805,181.2312344402965,7.926067097061253,54.77225575051661,4.0,0.0,0.0,1.4142135623730951,0.0,6.557438524302,0.0,89.44271909999159,64.70703207534712,0.0,0.0,1.4142135623730951,0.0,10.099504938362076,0.0,168.81293448303956,233.27913851633818,0.0,0.0,2.449489742783178,0.0,16.941074346097416,0.0,1089.954127475097,19983.40448972597,0.0,0.0,20.396078054371134,2.8284271247461903,113.92980294900892,16.0,5.0,15.0,8.0
